HTNO,SUBJECT_CODE,SUBJECT_NAME,INTERNALMARKS,EXTERNALMARKS,TOTALMARKS,GRADE,GRADE_POINTS,CREDITS
24Q61A0595,181AB,BASIC ELECTRICAL ENGINEERING,31,21,52,B,6,2
24Q61A0595,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,34,23,57,B,6,3
24Q61A0595,181AJ,ENGINEERING CHEMISTRY,30,23,53,B,6,4
24Q61A0595,181AN,MATRICES AND CALCULUS,33,21,54,B,6,4
24Q61A0595,181AP,PROGRAMMING FOR PROBLEM SOLVING,31,21,52,B,6,3
24Q61A0596,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,59,97,O,10,1
24Q61A0596,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A0596,18113,ENGINEERING CHEMISTRY LABORATORY,35,59,94,O,10,1
24Q61A0596,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,60,99,O,10,1
24Q61A0596,181AB,BASIC ELECTRICAL ENGINEERING,24,23,47,C,5,2
24Q61A0596,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,38,11,49,F,0,0
24Q61A0596,181AJ,ENGINEERING CHEMISTRY,30,21,51,B,6,4
24Q61A0596,181AN,MATRICES AND CALCULUS,34,33,67,B+,7,4
24Q61A0596,181AP,PROGRAMMING FOR PROBLEM SOLVING,30,21,51,B,6,3
24Q61A0597,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0598,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,28,53,81,A+,9,1
24Q61A0598,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0598,18113,ENGINEERING CHEMISTRY LABORATORY,30,51,81,A+,9,1
24Q61A0598,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,20,50,70,A,8,1
24Q61A0598,181AB,BASIC ELECTRICAL ENGINEERING,28,23,51,B,6,2
24Q61A0598,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,37,26,63,B+,7,3
24Q61A0598,181AJ,ENGINEERING CHEMISTRY,32,21,53,B,6,4
24Q61A0598,181AN,MATRICES AND CALCULUS,35,33,68,B+,7,4
24Q61A0598,181AP,PROGRAMMING FOR PROBLEM SOLVING,33,24,57,B,6,3
24Q61A0599,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,40,60,100,O,10,1
24Q61A0599,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A0599,18113,ENGINEERING CHEMISTRY LABORATORY,40,60,100,O,10,1
24Q61A0599,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,58,96,O,10,1
24Q61A0599,181AB,BASIC ELECTRICAL ENGINEERING,38,23,61,B+,7,2
24Q61A0599,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,39,29,68,B+,7,3
24Q61A0599,181AJ,ENGINEERING CHEMISTRY,37,31,68,B+,7,4
24Q61A0599,181AN,MATRICES AND CALCULUS,40,35,75,A,8,4
24Q61A0599,181AP,PROGRAMMING FOR PROBLEM SOLVING,37,24,61,B+,7,3
24Q61A05A0,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,28,55,83,A+,9,1
24Q61A05A0,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05A0,18113,ENGINEERING CHEMISTRY LABORATORY,36,50,86,A+,9,1
24Q61A05A0,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,47,77,A,8,1
24Q61A05A0,181AB,BASIC ELECTRICAL ENGINEERING,26,12,38,F,0,0
24Q61A05A0,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,33,4,37,F,0,0
24Q61A05A0,181AJ,ENGINEERING CHEMISTRY,22,3,25,F,0,0
24Q61A05A0,181AN,MATRICES AND CALCULUS,26,6,32,F,0,0
24Q61A05A0,181AP,PROGRAMMING FOR PROBLEM SOLVING,23,4,27,F,0,0
24Q61A05A1,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,54,92,O,10,1
24Q61A05A1,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05A1,18113,ENGINEERING CHEMISTRY LABORATORY,36,58,94,O,10,1
24Q61A05A1,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,37,55,92,O,10,1
24Q61A05A1,181AB,BASIC ELECTRICAL ENGINEERING,35,23,58,B,6,2
24Q61A05A1,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,38,32,70,A,8,3
24Q61A05A1,181AJ,ENGINEERING CHEMISTRY,35,29,64,B+,7,4
24Q61A05A1,181AN,MATRICES AND CALCULUS,38,27,65,B+,7,4
24Q61A05A1,181AP,PROGRAMMING FOR PROBLEM SOLVING,32,25,57,B,6,3
24Q61A05A2,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,20,-1,20,Ab,0,0
24Q61A05A2,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05A2,18113,ENGINEERING CHEMISTRY LABORATORY,25,40,65,B+,7,1
24Q61A05A2,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,20,-1,20,Ab,0,0
24Q61A05A2,181AB,BASIC ELECTRICAL ENGINEERING,15,8,23,F,0,0
24Q61A05A2,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,30,-1,30,Ab,0,0
24Q61A05A2,181AJ,ENGINEERING CHEMISTRY,15,5,20,F,0,0
24Q61A05A2,181AN,MATRICES AND CALCULUS,18,8,26,F,0,0
24Q61A05A2,181AP,PROGRAMMING FOR PROBLEM SOLVING,15,5,20,F,0,0
24Q61A05A3,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,20,-1,20,Ab,0,0
24Q61A05A3,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05A3,18113,ENGINEERING CHEMISTRY LABORATORY,30,-1,30,Ab,0,0
24Q61A05A3,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,20,-1,20,Ab,0,0
24Q61A05A3,181AB,BASIC ELECTRICAL ENGINEERING,15,6,21,F,0,0
24Q61A05A3,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,30,6,36,F,0,0
24Q61A05A3,181AJ,ENGINEERING CHEMISTRY,22,0,22,F,0,0
24Q61A05A3,181AN,MATRICES AND CALCULUS,20,21,41,C,5,4
24Q61A05A3,181AP,PROGRAMMING FOR PROBLEM SOLVING,22,0,22,F,0,0
24Q61A05A4,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,35,48,83,A+,9,1
24Q61A05A4,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,10,1
24Q61A05A4,18113,ENGINEERING CHEMISTRY LABORATORY,30,45,75,A,8,1
24Q61A05A4,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,20,50,70,A,8,1
24Q61A05A4,181AB,BASIC ELECTRICAL ENGINEERING,26,5,31,F,0,0
24Q61A05A4,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,35,12,47,F,0,0
24Q61A05A4,181AJ,ENGINEERING CHEMISTRY,25,7,32,F,0,0
24Q61A05A4,181AN,MATRICES AND CALCULUS,32,3,35,F,0,0
24Q61A05A4,181AP,PROGRAMMING FOR PROBLEM SOLVING,26,4,30,F,0,0
24Q61A05A5,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,40,60,100,O,10,1
24Q61A05A5,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,10,1
24Q61A05A5,18113,ENGINEERING CHEMISTRY LABORATORY,40,60,100,O,10,1
24Q61A05A5,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,57,95,O,10,1
24Q61A05A5,181AB,BASIC ELECTRICAL ENGINEERING,37,23,60,B+,7,2
24Q61A05A5,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,39,41,80,A+,9,3
24Q61A05A5,181AJ,ENGINEERING CHEMISTRY,37,30,67,B+,7,4
24Q61A05A5,181AN,MATRICES AND CALCULUS,39,25,64,B+,7,4
24Q61A05A5,181AP,PROGRAMMING FOR PROBLEM SOLVING,36,23,59,B,6,3
24Q61A05A6,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,28,49,77,A,8,1
24Q61A05A6,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05A6,18113,ENGINEERING CHEMISTRY LABORATORY,39,48,87,A+,9,1
24Q61A05A6,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,20,50,70,A,8,1
24Q61A05A6,181AB,BASIC ELECTRICAL ENGINEERING,27,7,34,F,0,0
24Q61A05A6,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,33,6,39,F,0,0
24Q61A05A6,181AJ,ENGINEERING CHEMISTRY,22,9,31,F,0,0
24Q61A05A6,181AN,MATRICES AND CALCULUS,27,21,48,C,5,4
24Q61A05A6,181AP,PROGRAMMING FOR PROBLEM SOLVING,26,10,36,F,0,0
24Q61A05A7,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,40,59,99,O,10,1
24Q61A05A7,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05A7,18113,ENGINEERING CHEMISTRY LABORATORY,40,60,100,O,10,1
24Q61A05A7,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,58,98,O,10,1
24Q61A05A7,181AB,BASIC ELECTRICAL ENGINEERING,34,24,58,B,6,2
24Q61A05A7,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,37,27,64,B+,7,3
24Q61A05A7,181AJ,ENGINEERING CHEMISTRY,34,23,57,B,6,4
24Q61A05A7,181AN,MATRICES AND CALCULUS,40,56,96,O,10,4
24Q61A05A7,181AP,PROGRAMMING FOR PROBLEM SOLVING,33,34,67,B+,7,3
24Q61A05A8,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,40,59,99,O,10,1
24Q61A05A8,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05A8,18113,ENGINEERING CHEMISTRY LABORATORY,40,60,100,O,10,1
24Q61A05A8,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,60,99,O,10,1
24Q61A05A8,181AB,BASIC ELECTRICAL ENGINEERING,38,24,62,B+,7,2
24Q61A05A8,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,39,24,63,B+,7,3
24Q61A05A8,181AJ,ENGINEERING CHEMISTRY,40,21,61,B+,7,4
24Q61A05A8,181AN,MATRICES AND CALCULUS,38,23,61,B+,7,4
24Q61A05A8,181AP,PROGRAMMING FOR PROBLEM SOLVING,38,23,61,B+,7,3
24Q61A05A9,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,39,58,97,O,10,1
24Q61A05A9,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,10,1
24Q61A05A9,18113,ENGINEERING CHEMISTRY LABORATORY,36,59,95,O,10,1
24Q61A05A9,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,55,90,O,10,1
24Q61A05A9,181AB,BASIC ELECTRICAL ENGINEERING,30,23,53,B,6,2
24Q61A05A9,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,38,23,61,B+,7,3
24Q61A05A9,181AJ,ENGINEERING CHEMISTRY,36,23,59,B,6,4
24Q61A05A9,181AN,MATRICES AND CALCULUS,35,30,65,B+,7,4
24Q61A05A9,181AP,PROGRAMMING FOR PROBLEM SOLVING,33,23,56,B,6,3
24Q61A05B0,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,40,60,100,O,10,1
24Q61A05B0,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05B0,18113,ENGINEERING CHEMISTRY LABORATORY,37,60,97,O,10,1
24Q61A05B0,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,58,96,O,10,1
24Q61A05B0,181AB,BASIC ELECTRICAL ENGINEERING,33,25,58,B,6,2
24Q61A05B0,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,38,30,68,B+,7,3
24Q61A05B0,181AJ,ENGINEERING CHEMISTRY,40,43,83,A+,9,4
24Q61A05B0,181AN,MATRICES AND CALCULUS,36,29,65,B+,7,4
24Q61A05B0,181AP,PROGRAMMING FOR PROBLEM SOLVING,37,29,66,B+,7,3
24Q61A05B1,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,32,55,87,A+,9,1
24Q61A05B1,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05B1,18113,ENGINEERING CHEMISTRY LABORATORY,32,50,82,A+,9,1
24Q61A05B1,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,52,82,A+,9,1
24Q61A05B1,181AB,BASIC ELECTRICAL ENGINEERING,23,12,35,F,0,0
24Q61A05B1,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,35,12,47,F,0,0
24Q61A05B1,181AJ,ENGINEERING CHEMISTRY,25,9,34,F,0,0
24Q61A05B1,181AN,MATRICES AND CALCULUS,32,21,53,B,6,4
24Q61A05B1,181AP,PROGRAMMING FOR PROBLEM SOLVING,25,10,35,F,0,0
24Q61A05B2,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,36,56,92,O,10,1
24Q61A05B2,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05B2,18113,ENGINEERING CHEMISTRY LABORATORY,30,58,88,A+,9,1
24Q61A05B2,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,55,91,O,10,1
24Q61A05B2,181AB,BASIC ELECTRICAL ENGINEERING,32,23,55,B,6,2
24Q61A05B2,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,38,24,62,B+,7,3
24Q61A05B2,181AJ,ENGINEERING CHEMISTRY,35,21,56,B,6,4
24Q61A05B2,181AN,MATRICES AND CALCULUS,37,21,58,B,6,4
24Q61A05B2,181AP,PROGRAMMING FOR PROBLEM SOLVING,31,21,52,B,6,3
24Q61A05B3,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,57,95,O,10,1
24Q61A05B3,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05B3,18113,ENGINEERING CHEMISTRY LABORATORY,34,58,92,O,10,1
24Q61A05B3,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,52,88,A+,9,1
24Q61A05B3,181AB,BASIC ELECTRICAL ENGINEERING,36,21,57,B,6,2
24Q61A05B3,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,37,21,58,B,6,3
24Q61A05B3,181AJ,ENGINEERING CHEMISTRY,38,24,62,B+,7,4
24Q61A05B3,181AN,MATRICES AND CALCULUS,39,23,62,B+,7,4
24Q61A05B3,181AP,PROGRAMMING FOR PROBLEM SOLVING,33,24,57,B,6,3
24Q61A05B4,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,35,43,78,A,8,1
24Q61A05B4,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05B4,18113,ENGINEERING CHEMISTRY LABORATORY,30,45,75,A,8,1
24Q61A05B4,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,20,50,70,A,8,1
24Q61A05B4,181AB,BASIC ELECTRICAL ENGINEERING,22,21,43,C,5,2
24Q61A05B4,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,35,26,61,B+,7,3
24Q61A05B4,181AJ,ENGINEERING CHEMISTRY,25,21,46,C,5,4
24Q61A05B4,181AN,MATRICES AND CALCULUS,29,8,37,F,0,0
24Q61A05B4,181AP,PROGRAMMING FOR PROBLEM SOLVING,24,21,45,C,5,3
24Q61A05B5,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,35,55,90,O,10,1
24Q61A05B5,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,10,1
24Q61A05B5,18113,ENGINEERING CHEMISTRY LABORATORY,30,50,80,A+,9,1
24Q61A05B5,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,52,87,A+,9,1
24Q61A05B5,181AB,BASIC ELECTRICAL ENGINEERING,32,23,55,B,6,2
24Q61A05B5,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,36,24,60,B+,7,3
24Q61A05B5,181AJ,ENGINEERING CHEMISTRY,34,32,66,B+,7,4
24Q61A05B5,181AN,MATRICES AND CALCULUS,37,8,45,F,0,0
24Q61A05B5,181AP,PROGRAMMING FOR PROBLEM SOLVING,32,21,53,B,6,3
24Q61A05B6,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,59,97,O,10,1
24Q61A05B6,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05B6,18113,ENGINEERING CHEMISTRY LABORATORY,38,58,96,O,10,1
24Q61A05B6,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,59,95,O,10,1
24Q61A05B6,181AB,BASIC ELECTRICAL ENGINEERING,33,24,57,B,6,2
24Q61A05B6,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,39,21,60,B+,7,3
24Q61A05B6,181AJ,ENGINEERING CHEMISTRY,38,24,62,B+,7,4
24Q61A05B6,181AN,MATRICES AND CALCULUS,39,21,60,B+,7,4
24Q61A05B6,181AP,PROGRAMMING FOR PROBLEM SOLVING,35,21,56,B,6,3
24Q61A05B7,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,40,60,100,O,10,1
24Q61A05B7,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05B7,18113,ENGINEERING CHEMISTRY LABORATORY,38,60,98,O,10,1
24Q61A05B7,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,52,88,A+,9,1
24Q61A05B7,181AB,BASIC ELECTRICAL ENGINEERING,26,23,49,C,5,2
24Q61A05B7,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,37,26,63,B+,7,3
24Q61A05B7,181AJ,ENGINEERING CHEMISTRY,32,28,60,B+,7,4
24Q61A05B7,181AN,MATRICES AND CALCULUS,38,4,42,F,0,0
24Q61A05B7,181AP,PROGRAMMING FOR PROBLEM SOLVING,28,8,36,F,0,0
24Q61A05B8,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,59,97,O,10,1
24Q61A05B8,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05B8,18113,ENGINEERING CHEMISTRY LABORATORY,38,58,96,O,10,1
24Q61A05B8,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,55,93,O,10,1
24Q61A05B8,181AB,BASIC ELECTRICAL ENGINEERING,29,21,50,B,6,2
24Q61A05B8,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,38,21,59,B,6,3
24Q61A05B8,181AJ,ENGINEERING CHEMISTRY,28,23,51,B,6,4
24Q61A05B8,181AN,MATRICES AND CALCULUS,33,10,43,F,0,0
24Q61A05B8,181AP,PROGRAMMING FOR PROBLEM SOLVING,31,21,52,B,6,3
24Q61A05B9,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,57,94,O,10,1
24Q61A05B9,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05B9,18113,ENGINEERING CHEMISTRY LABORATORY,38,58,96,O,10,1
24Q61A05B9,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,57,93,O,10,1
24Q61A05B9,181AB,BASIC ELECTRICAL ENGINEERING,35,32,67,B+,7,2
24Q61A05B9,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,36,21,57,B,6,3
24Q61A05B9,181AJ,ENGINEERING CHEMISTRY,38,43,81,A+,9,4
24Q61A05B9,181AN,MATRICES AND CALCULUS,38,21,59,B,6,4
24Q61A05B9,181AP,PROGRAMMING FOR PROBLEM SOLVING,35,21,56,B,6,3
24Q61A05C0,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,40,59,99,O,10,1
24Q61A05C0,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05C0,18113,ENGINEERING CHEMISTRY LABORATORY,40,60,100,O,10,1
24Q61A05C0,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,60,100,O,10,1
24Q61A05C0,181AB,BASIC ELECTRICAL ENGINEERING,38,32,70,A,8,2
24Q61A05C0,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,39,39,78,A,8,3
24Q61A05C0,181AJ,ENGINEERING CHEMISTRY,40,44,84,A+,9,4
24Q61A05C0,181AN,MATRICES AND CALCULUS,40,25,65,B+,7,4
24Q61A05C0,181AP,PROGRAMMING FOR PROBLEM SOLVING,38,32,70,A,8,3
24Q61A05C1,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,28,46,74,A,8,1
24Q61A05C1,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05C1,18113,ENGINEERING CHEMISTRY LABORATORY,32,45,77,A,8,1
24Q61A05C1,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,46,76,A,8,1
24Q61A05C1,181AB,BASIC ELECTRICAL ENGINEERING,22,11,33,F,0,0
24Q61A05C1,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,34,21,55,B,6,3
24Q61A05C1,181AJ,ENGINEERING CHEMISTRY,29,21,50,B,6,4
24Q61A05C1,181AN,MATRICES AND CALCULUS,36,5,41,F,0,0
24Q61A05C1,181AP,PROGRAMMING FOR PROBLEM SOLVING,30,12,42,F,0,0
24Q61A05C2,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05C3,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,39,58,97,O,10,1
24Q61A05C3,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05C3,18113,ENGINEERING CHEMISTRY LABORATORY,38,59,97,O,10,1
24Q61A05C3,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,50,88,A+,9,1
24Q61A05C3,181AB,BASIC ELECTRICAL ENGINEERING,37,28,65,B+,7,2
24Q61A05C3,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,38,27,65,B+,7,3
24Q61A05C3,181AJ,ENGINEERING CHEMISTRY,38,24,62,B+,7,4
24Q61A05C3,181AN,MATRICES AND CALCULUS,37,21,58,B,6,4
24Q61A05C3,181AP,PROGRAMMING FOR PROBLEM SOLVING,32,21,53,B,6,3
24Q61A05C4,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,36,56,92,O,10,1
24Q61A05C4,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05C4,18113,ENGINEERING CHEMISTRY LABORATORY,38,55,93,O,10,1
24Q61A05C4,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,48,82,A+,9,1
24Q61A05C4,181AB,BASIC ELECTRICAL ENGINEERING,23,21,44,C,5,2
24Q61A05C4,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,36,23,59,B,6,3
24Q61A05C4,181AJ,ENGINEERING CHEMISTRY,22,21,43,C,5,4
24Q61A05C4,181AN,MATRICES AND CALCULUS,36,10,46,F,0,0
24Q61A05C4,181AP,PROGRAMMING FOR PROBLEM SOLVING,26,9,35,F,0,0
24Q61A05C5,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,40,60,100,O,10,1
24Q61A05C5,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05C5,18113,ENGINEERING CHEMISTRY LABORATORY,39,60,99,O,10,1
24Q61A05C5,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,57,95,O,10,1
24Q61A05C5,181AB,BASIC ELECTRICAL ENGINEERING,33,23,56,B,6,2
24Q61A05C5,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,39,42,81,A+,9,3
24Q61A05C5,181AJ,ENGINEERING CHEMISTRY,37,24,61,B+,7,4
24Q61A05C5,181AN,MATRICES AND CALCULUS,40,30,70,A,8,4
24Q61A05C5,181AP,PROGRAMMING FOR PROBLEM SOLVING,35,23,58,B,6,3
24Q61A05C6,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,32,52,84,A+,9,1
24Q61A05C6,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05C6,18113,ENGINEERING CHEMISTRY LABORATORY,25,50,75,A,8,1
24Q61A05C6,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,52,86,A+,9,1
24Q61A05C6,181AB,BASIC ELECTRICAL ENGINEERING,27,8,35,F,0,0
24Q61A05C6,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,36,25,61,B+,7,3
24Q61A05C6,181AJ,ENGINEERING CHEMISTRY,28,9,37,F,0,0
24Q61A05C6,181AN,MATRICES AND CALCULUS,36,23,59,B,6,4
24Q61A05C6,181AP,PROGRAMMING FOR PROBLEM SOLVING,26,12,38,F,0,0
24Q61A05C7,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,55,92,O,10,1
24Q61A05C7,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05C7,18113,ENGINEERING CHEMISTRY LABORATORY,36,55,91,O,10,1
24Q61A05C7,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,52,88,A+,9,1
24Q61A05C7,181AB,BASIC ELECTRICAL ENGINEERING,36,21,57,B,6,2
24Q61A05C7,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,33,11,44,F,0,0
24Q61A05C7,181AJ,ENGINEERING CHEMISTRY,38,21,59,B,6,4
24Q61A05C7,181AN,MATRICES AND CALCULUS,35,4,39,F,0,0
24Q61A05C7,181AP,PROGRAMMING FOR PROBLEM SOLVING,31,21,52,B,6,3
24Q61A05C8,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,30,45,75,A,8,1
24Q61A05C8,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,10,1
24Q61A05C8,18113,ENGINEERING CHEMISTRY LABORATORY,34,50,84,A+,9,1
24Q61A05C8,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,32,45,77,A,8,1
24Q61A05C8,181AB,BASIC ELECTRICAL ENGINEERING,34,21,55,B,6,2
24Q61A05C8,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,33,4,37,F,0,0
24Q61A05C8,181AJ,ENGINEERING CHEMISTRY,34,11,45,F,0,0
24Q61A05C8,181AN,MATRICES AND CALCULUS,35,21,56,B,6,4
24Q61A05C8,181AP,PROGRAMMING FOR PROBLEM SOLVING,27,12,39,F,0,0
24Q61A05C9,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,55,92,O,10,1
24Q61A05C9,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05C9,18113,ENGINEERING CHEMISTRY LABORATORY,35,50,85,A+,9,1
24Q61A05C9,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,55,91,O,10,1
24Q61A05C9,181AB,BASIC ELECTRICAL ENGINEERING,33,8,41,F,0,0
24Q61A05C9,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,30,8,38,F,0,0
